tax_number,year,registration_number,is_sole_trader,sme_category,org_name,org_short_name,main_nace_code,region_iso_code,region_code,region,area,settlement,settlement_type,municipality_code,lat,lon,start_date,end_date,revenue,expenditure,employees_count
9701275440,2024,1247700109360,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИСТА""","ООО ""ВИСТА""",62.09,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-03-10,2025-06-10,152652000.0,1681000.0,1.0
9702002333,2024,1197746440352,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙКОМ""","ООО ""АЙКОМ""",63.11.1,RU-MOS,50.0,Московская область,,Красногорск,пгт,46744000066.0,55.865253,37.392525,2022-06-10,2024-07-10,167039008.0,166468000.0,44.0
9702002333,2024,1197746440352,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙКОМ""","ООО ""АЙКОМ""",63.11.1,RU-MOS,50.0,Московская область,,Красногорск,пгт,46744000066.0,55.865253,37.392525,2024-07-10,2025-06-10,167039008.0,166468000.0,44.0
9702003961,2024,1197746485067,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИЭСАЙ""","ООО ""ПИЭСАЙ""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-12-10,2025-06-10,400376000.0,398287008.0,25.0
9702007701,2024,1197746598830,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТЕХНО""","ООО ""АЙТЕХНО""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2019-11-10,2024-07-10,130631000.0,116185000.0,101.0
9702007701,2024,1197746598830,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТЕХНО""","ООО ""АЙТЕХНО""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-04-10,130631000.0,116185000.0,101.0
9702009530,2024,1197746648813,0,3,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКИЛФЭКТОРИ""","ООО ""СКИЛФЭКТОРИ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-07-10,2024-06-10,955577020.0,1897627010.0,274.0
9702011497,2024,1197746719631,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРСОН""","ООО ""КУРСОН""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-01-10,2024-07-10,153975008.0,147392992.0,49.0
9702011497,2024,1197746719631,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРСОН""","ООО ""КУРСОН""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,153975008.0,147392992.0,49.0
9702012613,2024,1197746747329,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРОДСКАЯ СРЕДА""","ООО ""ГОРОДСКАЯ СРЕДА""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-08-10,2025-06-10,213424000.0,208778000.0,4.0
9702013818,2024,1207700038754,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""","ООО ""ФЕНИКС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-07-10,2025-06-10,1535330050.0,1414020990.0,100.0
9702015780,2024,1207700126710,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПРОСТРАНСТВЕННЫХ ДАННЫХ""","ООО ""ЦЕНТР ПРОСТРАНСТВЕННЫХ ДАННЫХ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-12-10,2025-06-10,732659970.0,542784000.0,26.0
9702015942,2024,1207700134696,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМУМ ИНТЕГРЕЙТЕД СЕРВИСИЗ""","ООО ""ОПТИМУМ ИНТЕГРЕЙТЕД СЕРВИСИЗ""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-04-10,2025-06-10,266636992.0,235788992.0,21.0
9702020445,2024,1207700263198,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛАУВАУ""","ООО ""ФЛАУВАУ""",63.11,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-08-10,2024-06-10,4285075970.0,4295093200.0,366.0
9702021167,2024,1207700285726,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОММАШ ТЕСТ ЦИФРОВЫЕ РЕШЕНИЯ""","ООО ""ПРОММАШ ТЕСТ ЦИФРОВЫЕ РЕШЕНИЯ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-08-10,2024-07-10,134299008.0,125503000.0,47.0
9702021167,2024,1207700285726,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОММАШ ТЕСТ ЦИФРОВЫЕ РЕШЕНИЯ""","ООО ""ПРОММАШ ТЕСТ ЦИФРОВЫЕ РЕШЕНИЯ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,134299008.0,125503000.0,47.0
9702024369,2024,1207700391128,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГАЦЕНТР""","ООО ""ОМЕГАЦЕНТР""",62.03,RU-SPE,78.0,Санкт-Петербург,,Санкт-Петербург,г,40000000.0,59.939083,30.31588,2023-01-10,2025-06-10,164328992.0,71112000.0,6.0
9702025274,2024,1207700420784,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЬЮКОМ ДИСТРИБЬЮШН""","ООО ""НЬЮКОМ ДИСТРИБЬЮШН""",62.09,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-03-10,2025-06-10,107112000.0,199319008.0,35.0
9702026013,2024,1207700441706,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТНЫЕ СИСТЕМЫ""","ООО ""ЭКСПЕРТНЫЕ СИСТЕМЫ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-12-10,2025-06-10,229780000.0,175086000.0,17.0
9702026944,2024,1207700473980,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАДЕМИЯ ЙОГИ""","ООО ""АКАДЕМИЯ ЙОГИ""",63.12,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-09-10,2025-06-10,223370000.0,221227008.0,11.0
9702028973,2024,1217700040964,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУТГУД""","ООО ""ТУТГУД""",62.09,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-05-10,2025-06-10,122220000.0,175558000.0,44.0
9702034590,2024,1217700337470,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИТЭНЕРДЖИГРУПП""","ООО ""БИТЭНЕРДЖИГРУПП""",63.11,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-08-10,2025-04-10,295116000.0,316798016.0,8.0
9702036741,2024,1217700461879,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОДМАЙНЕР""","ООО ""КОДМАЙНЕР""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-10-10,2025-06-10,908750980.0,654891010.0,79.0
9702043065,2024,1227700282083,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭДБОКС""","ООО ""ЭДБОКС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-11-10,2025-06-10,1005036030.0,1054264000.0,29.0
9702044157,2024,1227700374835,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИПО СЕРВИС РУ""","ООО ""БИПО СЕРВИС РУ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-07-10,2024-06-10,366380992.0,364460992.0,51.0
9702049028,2024,1227700745029,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОЙТЭК АЙТИ СОЛЮШНС""","ООО ""НОЙТЭК АЙТИ СОЛЮШНС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-12-10,2024-12-10,197116000.0,179623008.0,33.0
9702049028,2024,1227700745029,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОЙТЭК АЙТИ СОЛЮШНС""","ООО ""НОЙТЭК АЙТИ СОЛЮШНС""",62.01,RU-MOW,77.0,Москва,Курский район,1-я Моква,д,38620436101.0,51.714832,36.08425,2024-12-10,2025-01-10,197116000.0,179623008.0,33.0
9702052052,2024,1237700033680,0,2,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦИФРОВАЯ СТАЛЬ""","АО ""ЦИФРОВАЯ СТАЛЬ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,279299008.0,241940000.0,157.0
9702054860,2024,1237700219800,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АУСТИН""","ООО ""АУСТИН""",62.09,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-04-10,2025-06-10,254000000.0,244696000.0,10.0
9702055857,2024,1237700294974,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-БК""","ООО ""М-БК""",63.99.1,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,263672000.0,155176000.0,10.0
9702057639,2024,1237700444464,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУРБОТАРГЕТ""","ООО ""ТУРБОТАРГЕТ""",63.11.1,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-07-10,2025-06-10,126599000.0,126419000.0,7.0
9703001621,2024,1197746556963,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВЫЕ ТЕХНОЛОГИИ""","ООО ""ЦИФРОВЫЕ ТЕХНОЛОГИИ""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-04-10,2024-07-10,582793980.0,524788992.0,38.0
9703001621,2024,1197746556963,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВЫЕ ТЕХНОЛОГИИ""","ООО ""ЦИФРОВЫЕ ТЕХНОЛОГИИ""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,582793980.0,524788992.0,38.0
9703002022,2024,1197746573837,0,1,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦИФРОВАЯ СБОРКА""","АО ""ЦИФРОВАЯ СБОРКА""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-10-10,2025-06-10,518156992.0,251180000.0,33.0
9703002777,2024,1197746597553,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЮЛЬ-ТЕХНОЛОДЖИ""","ООО ""ИЮЛЬ-ТЕХНОЛОДЖИ""",63.11,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2019-11-10,2025-06-10,114425000.0,103225000.0,2.0
9703003837,2024,1197746633721,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНАЙТЕД ВОТЕР""","ООО ""ЮНАЙТЕД ВОТЕР""",62.03,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-02-10,2025-06-10,150638000.0,66504000.0,8.0
9703004044,2024,1197746640134,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИАДЕСК""","ООО ""МЕДИАДЕСК""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2019-11-10,2025-06-10,1955979010.0,1764144000.0,9.0
9703004870,2024,1197746676434,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА ИНФОТЕХ""","ООО ""АЛЬФА ИНФОТЕХ""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2019-12-10,2025-06-10,237924992.0,164970000.0,7.0
9703005344,2024,1197746696399,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ СПОРТ И ЗДОРОВЬЕ""","ООО ""СОЮЗ СПОРТ И ЗДОРОВЬЕ""",63.11,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-08-10,2025-06-10,263612000.0,328171008.0,21.0
9703008352,2024,1207700042000,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЕВЕР ОФИС""","ООО ""КЛЕВЕР ОФИС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-09-10,2025-06-10,130757000.0,130524000.0,1.0
9703008930,2024,1207700060611,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА СОФТ ГРУПП""","ООО ""ДЕЛЬТА СОФТ ГРУПП""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-03-10,2024-07-10,168507008.0,174916000.0,50.0
9703008930,2024,1207700060611,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА СОФТ ГРУПП""","ООО ""ДЕЛЬТА СОФТ ГРУПП""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,168507008.0,174916000.0,50.0
9703009765,2024,1207700080147,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВЫЕ ПРАКТИКИ""","ООО ""ЦИФРОВЫЕ ПРАКТИКИ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-03-10,2025-06-10,127969000.0,123782000.0,36.0
9703012045,2024,1207700152538,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВОТЕЛ""","ООО ""АВОТЕЛ""",63.11,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-05-10,2025-06-10,368699008.0,366804000.0,16.0
9703012302,2024,1207700165573,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЙПЕР""","ООО ""ХАЙПЕР""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-07-10,2024-07-10,1275302020.0,800515970.0,20.0
9703012302,2024,1207700165573,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЙПЕР""","ООО ""ХАЙПЕР""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,1275302020.0,800515970.0,20.0
9703012888,2024,1207700190466,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТ ТЕХНОЛОГИИ""","ООО ""МОНТ ТЕХНОЛОГИИ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-10-10,2024-07-10,255980000.0,237048992.0,59.0
9703012888,2024,1207700190466,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТ ТЕХНОЛОГИИ""","ООО ""МОНТ ТЕХНОЛОГИИ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,255980000.0,237048992.0,59.0
9703013708,2024,1207700222278,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М ТЕХ""","ООО ""М ТЕХ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-08-10,2024-07-10,445409984.0,423692000.0,97.0
9703013708,2024,1207700222278,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М ТЕХ""","ООО ""М ТЕХ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,445409984.0,423692000.0,97.0
9703013715,2024,1207700222718,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕДИКТО""","ООО ""ПРЕДИКТО""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-07-10,2025-06-10,268386000.0,218880000.0,4.0
9703014652,2024,1207700257698,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРДОН""","ООО ""КАРДОН""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-08-10,2025-06-10,223352992.0,265735008.0,58.0
9703015166,2024,1207700275606,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛЭТ ДИДЖИТАЛ""","ООО ""ФЛЭТ ДИДЖИТАЛ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-09-10,2025-06-10,124208000.0,69305000.0,14.0
9703015568,2024,1207700285407,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДС ТЕХНОЛОГИИ""","ООО ""ДСТ""",63.11,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-12-10,2025-06-10,180952000.0,211674000.0,10.0
9703016890,2024,1207700321806,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОРЕКА ТЕХНОЛОДЖИС""","ООО ""ХОРЕКА ТЕХНОЛОДЖИС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-08-10,2024-07-10,153490000.0,106807000.0,50.0
9703016890,2024,1207700321806,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОРЕКА ТЕХНОЛОДЖИС""","ООО ""ХОРЕКА ТЕХНОЛОДЖИС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,153490000.0,106807000.0,50.0
9703020590,2024,1207700402634,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖУМ""","ООО ""ДЖУМ""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-06-10,2025-06-10,164124992.0,138142000.0,15.0
9703020769,2024,1207700409443,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРПУС-ИТ""","ООО ""КОРПУС-ИТ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2020-12-10,2025-06-10,212022000.0,184119008.0,36.0
9703024788,2024,1217700004818,0,1,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РАМТ,ООО РАМТ,62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-02-10,2025-06-10,1032198020.0,1039123010.0,3.0
9703027274,2024,1217700070510,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИДЖИТАЛ РЕСТОРАНТС""","ООО ""ДИДЖИТАЛ РЕСТОРАНТС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-07-10,2025-06-10,101132000.0,92671000.0,27.0
9703028912,2024,1217700109164,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯНЕКСТ""","ООО ""ЯНЕКСТ""",63.91,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-04-10,2024-08-10,850000000.0,597430020.0,1.0
9703029673,2024,1217700126599,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЙДЖЕКС КО""","ООО ""ДАЙДЖЕКС КО""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-04-10,2025-06-10,122757000.0,111728000.0,22.0
9703029909,2024,1217700131736,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИЛЛИАРДЫ""","ООО ""МИЛЛИАРДЫ""",63.99.1,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-04-10,2025-06-10,334836000.0,334758016.0,1.0
9703034698,2024,1217700224950,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАБОРАТОРИЯ КМ""","ООО ""ЛАБОРАТОРИЯ КМ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-06-10,2025-06-10,650598980.0,117381000.0,58.0
9703037297,2024,1217700276804,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАТЮША ПРИНТ""","ООО ""КАТЮША ПРИНТ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-07-10,2025-06-10,1391073020.0,1388350980.0,50.0
9703037995,2024,1217700289520,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛЛИСТО СЕРВИСЕЗ""","ООО ""КАЛЛИСТО СЕРВИСЕЗ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-12-10,2025-06-10,646750020.0,305288000.0,29.0
9703042032,2024,1217700355730,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОБИТЕХ""","ООО ""МОБИТЕХ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-08-10,2024-06-10,170568992.0,73035000.0,27.0
9703044223,2024,1217700387442,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯСНО.ЛАЙВ""","ООО ""ЯСНО.ЛАЙВ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2021-09-10,2025-06-10,1193282050.0,1051100030.0,68.0
9703045361,2024,1217700401115,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСКОВСКАЯ АКАДЕМИЯ ФИНАНСОВОГО КОНСУЛЬТИРОВАНИЯ""","ООО ""МАФК""",62.02,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2022-02-10,2025-06-10,707676030.0,343848000.0,57.0
9703046654,2024,1217700416251,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРНЕТ МАРКЕТИНГ""","ООО ""ИНТЕРНЕТ МАРКЕТИНГ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-04-10,2025-06-10,321535008.0,149046000.0,14.0
9703047337,2024,1217700425876,0,1,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАБОРАТОРИЯ ИСПОЛКОМ""","АО ""ЛАБОРАТОРИЯ ИСПОЛКОМ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-09-10,2025-01-10,175363008.0,153356000.0,30.0
